Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_20_117,VPWR,li1,60.0300,68.0000,1.799390
FILLER_20_109,VPWR,li1,57.5000,68.0000,1.799432
FILLER_20_97,VPWR,li1,52.9000,68.0000,1.799471
FILLER_20_85,VPWR,li1,47.3800,68.0000,1.799538
FILLER_20_80,VPWR,li1,43.2400,68.0000,1.799583
FILLER_20_65,VPWR,li1,36.8000,68.0000,1.799659
FILLER_20_46,VPWR,li1,27.3700,68.0000,1.799775
FILLER_20_38,VPWR,li1,24.8400,68.0000,1.799808
FILLER_20_27,VPWR,li1,18.1700,68.0000,1.799855
FILLER_20_15,VPWR,li1,15.1800,68.0000,1.799855
FILLER_20_3,VPWR,li1,9.6600,68.0000,1.799855
FILLER_19_251,VPWR,li1,122.3600,62.5600,1.798691
FILLER_19_233,VPWR,li1,112.9300,62.5600,1.798704
FILLER_19_225,VPWR,li1,110.8600,62.5600,1.798710
FILLER_19_222,VPWR,li1,108.1000,62.5600,1.798720
FILLER_19_214,VPWR,li1,105.8000,62.5600,1.798729
FILLER_19_202,VPWR,li1,101.2000,62.5600,1.798746
FILLER_19_182,VPWR,li1,89.4700,62.5600,1.798830
FILLER_19_165,VPWR,li1,82.1100,62.5600,1.798900
FILLER_19_146,VPWR,li1,74.0600,62.5600,1.798985
FILLER_19_113,VPWR,li1,57.7300,62.5600,1.799203
FILLER_19_109,VPWR,li1,56.3500,62.5600,1.799203
FILLER_19_99,VPWR,li1,51.2900,62.5600,1.799276
FILLER_19_91,VPWR,li1,49.2200,62.5600,1.799308
FILLER_19_65,VPWR,li1,35.6500,62.5600,1.799535
FILLER_19_57,VPWR,li1,33.5800,62.5600,1.799594
FILLER_19_53,VPWR,li1,30.5900,62.5600,1.799629
FILLER_19_45,VPWR,li1,28.0600,62.5600,1.799676
FILLER_19_35,VPWR,li1,21.8500,62.5600,1.799795
FILLER_19_27,VPWR,li1,19.7800,62.5600,1.799793
FILLER_19_15,VPWR,li1,15.1800,62.5600,1.799792
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799791
FILLER_18_253,VPWR,li1,122.8200,62.5600,1.798691
FILLER_18_249,VPWR,li1,120.7500,62.5600,1.798691
FILLER_18_240,VPWR,li1,116.3800,62.5600,1.798697
FILLER_18_195,VPWR,li1,95.4500,62.5600,1.798780
FILLER_18_149,VPWR,li1,74.2900,62.5600,1.798985
FILLER_18_141,VPWR,li1,72.2200,62.5600,1.799005
FILLER_18_139,VPWR,li1,69.6900,62.5600,1.799033
FILLER_18_85,VPWR,li1,46.4600,62.5600,1.799351
FILLER_18_50,VPWR,li1,29.4400,62.5600,1.799676
FILLER_18_9,VPWR,li1,9.8900,62.5600,1.799791
FILLER_18_3,VPWR,li1,8.2800,62.5600,1.799791
FILLER_17_255,VPWR,li1,123.2800,57.1200,1.799011
FILLER_17_247,VPWR,li1,120.9800,57.1200,1.799011
FILLER_17_225,VPWR,li1,109.4800,57.1200,1.799026
FILLER_17_221,VPWR,li1,107.8700,57.1200,1.799026
FILLER_17_213,VPWR,li1,105.3400,57.1200,1.799031
FILLER_17_143,VPWR,li1,73.1400,57.1200,1.799227
FILLER_17_131,VPWR,li1,68.5400,57.1200,1.799272
FILLER_17_113,VPWR,li1,57.9600,57.1200,1.799376
FILLER_17_109,VPWR,li1,56.3500,57.1200,1.799376
FILLER_17_85,VPWR,li1,46.4600,57.1200,1.799485
FILLER_17_66,VPWR,li1,36.5700,57.1200,1.799607
FILLER_17_50,VPWR,li1,29.9000,57.1200,1.799698
FILLER_17_28,VPWR,li1,19.7800,57.1200,1.799811
FILLER_17_11,VPWR,li1,10.8100,57.1200,1.799797
FILLER_17_3,VPWR,li1,8.7400,57.1200,1.799797
FILLER_16_253,VPWR,li1,122.8200,57.1200,1.799011
FILLER_16_251,VPWR,li1,121.2100,57.1200,1.799011
FILLER_16_231,VPWR,li1,112.4700,57.1200,1.799017
FILLER_16_219,VPWR,li1,109.0200,57.1200,1.799026
FILLER_16_207,VPWR,li1,103.5000,57.1200,1.799034
FILLER_16_197,VPWR,li1,96.8300,57.1200,1.799047
FILLER_16_192,VPWR,li1,94.7600,57.1200,1.799059
FILLER_16_186,VPWR,li1,91.3100,57.1200,1.799079
FILLER_16_178,VPWR,li1,89.2400,57.1200,1.799092
FILLER_16_168,VPWR,li1,83.0300,57.1200,1.799136
FILLER_16_160,VPWR,li1,80.9600,57.1200,1.799152
FILLER_16_141,VPWR,li1,72.2200,57.1200,1.799227
FILLER_16_128,VPWR,li1,67.1600,57.1200,1.799272
FILLER_16_117,VPWR,li1,59.8000,57.1200,1.799341
FILLER_16_97,VPWR,li1,50.6000,57.1200,1.799437
FILLER_16_85,VPWR,li1,47.3800,57.1200,1.799485
FILLER_16_83,VPWR,li1,43.9300,57.1200,1.799515
FILLER_16_68,VPWR,li1,38.1800,57.1200,1.799607
FILLER_16_51,VPWR,li1,29.2100,57.1200,1.799730
FILLER_16_45,VPWR,li1,27.6000,57.1200,1.799730
FILLER_16_27,VPWR,li1,18.1700,57.1200,1.799806
FILLER_16_23,VPWR,li1,17.0200,57.1200,1.799806
FILLER_16_3,VPWR,li1,7.8200,57.1200,1.799797
FILLER_15_250,VPWR,li1,121.4400,51.6800,1.798012
FILLER_15_225,VPWR,li1,109.9400,51.6800,1.798032
FILLER_15_189,VPWR,li1,92.6900,51.6800,1.798145
FILLER_15_160,VPWR,li1,79.3500,51.6800,1.798346
FILLER_15_154,VPWR,li1,77.7400,51.6800,1.798346
FILLER_15_128,VPWR,li1,64.6300,51.6800,1.798593
FILLER_15_122,VPWR,li1,63.0200,51.6800,1.798593
FILLER_15_111,VPWR,li1,56.8100,51.6800,1.798730
FILLER_15_107,VPWR,li1,55.6600,51.6800,1.798730
FILLER_15_87,VPWR,li1,46.4600,51.6800,1.798924
FILLER_15_66,VPWR,li1,36.1100,51.6800,1.799207
FILLER_15_35,VPWR,li1,21.8500,51.6800,1.799664
FILLER_15_27,VPWR,li1,19.7800,51.6800,1.799664
FILLER_15_15,VPWR,li1,15.1800,51.6800,1.799664
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.799664
FILLER_14_253,VPWR,li1,122.1300,51.6800,1.798012
FILLER_14_248,VPWR,li1,120.5200,51.6800,1.798012
FILLER_14_207,VPWR,li1,100.9700,51.6800,1.798083
FILLER_14_201,VPWR,li1,99.3600,51.6800,1.798083
FILLER_14_194,VPWR,li1,95.2200,51.6800,1.798117
FILLER_14_163,VPWR,li1,81.8800,51.6800,1.798292
FILLER_14_141,VPWR,li1,70.6100,51.6800,1.798468
FILLER_14_130,VPWR,li1,65.5500,51.6800,1.798552
FILLER_14_82,VPWR,li1,43.7000,51.6800,1.799007
FILLER_14_65,VPWR,li1,35.6500,51.6800,1.799207
FILLER_14_37,VPWR,li1,22.7700,51.6800,1.799594
FILLER_14_29,VPWR,li1,20.7000,51.6800,1.799664
FILLER_14_27,VPWR,li1,18.1700,51.6800,1.799664
FILLER_14_15,VPWR,li1,15.1800,51.6800,1.799664
FILLER_14_3,VPWR,li1,9.6600,51.6800,1.799664
FILLER_13_249,VPWR,li1,121.9000,46.2400,1.799191
FILLER_13_237,VPWR,li1,117.3000,46.2400,1.799191
FILLER_13_225,VPWR,li1,111.7800,46.2400,1.799191
FILLER_13_222,VPWR,li1,108.1000,46.2400,1.799191
FILLER_13_210,VPWR,li1,104.8800,46.2400,1.799191
FILLER_13_169,VPWR,li1,84.1800,46.2400,1.799220
FILLER_13_160,VPWR,li1,80.9600,46.2400,1.799227
FILLER_13_122,VPWR,li1,63.0200,46.2400,1.799328
FILLER_13_94,VPWR,li1,49.2200,46.2400,1.799441
FILLER_13_63,VPWR,li1,34.7300,46.2400,1.799642
FILLER_13_57,VPWR,li1,33.1200,46.2400,1.799642
FILLER_13_55,VPWR,li1,31.0500,46.2400,1.799670
FILLER_13_51,VPWR,li1,29.9000,46.2400,1.799696
FILLER_13_11,VPWR,li1,10.8100,46.2400,1.799817
FILLER_13_3,VPWR,li1,8.7400,46.2400,1.799817
FILLER_12_253,VPWR,li1,122.8200,46.2400,1.799191
FILLER_12_251,VPWR,li1,121.2100,46.2400,1.799191
FILLER_12_245,VPWR,li1,119.6000,46.2400,1.799191
FILLER_12_233,VPWR,li1,115.4600,46.2400,1.799191
FILLER_12_221,VPWR,li1,109.9400,46.2400,1.799191
FILLER_12_209,VPWR,li1,104.4200,46.2400,1.799191
FILLER_12_197,VPWR,li1,98.9000,46.2400,1.799191
FILLER_12_192,VPWR,li1,94.7600,46.2400,1.799194
FILLER_12_159,VPWR,li1,78.8900,46.2400,1.799235
FILLER_12_123,VPWR,li1,62.3300,46.2400,1.799328
FILLER_12_105,VPWR,li1,54.2800,46.2400,1.799401
FILLER_12_85,VPWR,li1,45.5400,46.2400,1.799495
FILLER_12_51,VPWR,li1,29.2100,46.2400,1.799696
FILLER_12_29,VPWR,li1,20.2400,46.2400,1.799827
FILLER_12_11,VPWR,li1,10.8100,46.2400,1.799817
FILLER_12_3,VPWR,li1,8.7400,46.2400,1.799817
FILLER_11_245,VPWR,li1,118.4500,40.8000,1.799687
FILLER_11_237,VPWR,li1,116.3800,40.8000,1.799687
FILLER_11_225,VPWR,li1,111.7800,40.8000,1.799687
FILLER_11_223,VPWR,li1,108.3300,40.8000,1.799687
FILLER_11_211,VPWR,li1,105.3400,40.8000,1.799687
FILLER_11_199,VPWR,li1,99.8200,40.8000,1.799687
FILLER_11_187,VPWR,li1,94.3000,40.8000,1.799687
FILLER_11_166,VPWR,li1,82.3400,40.8000,1.799689
FILLER_11_149,VPWR,li1,75.9000,40.8000,1.799698
FILLER_11_137,VPWR,li1,71.3000,40.8000,1.799709
FILLER_11_125,VPWR,li1,65.7800,40.8000,1.799726
FILLER_11_113,VPWR,li1,60.2600,40.8000,1.799738
FILLER_11_106,VPWR,li1,55.6600,40.8000,1.799754
FILLER_11_95,VPWR,li1,49.6800,40.8000,1.799777
FILLER_11_83,VPWR,li1,46.4600,40.8000,1.799791
FILLER_11_70,VPWR,li1,38.6400,40.8000,1.799828
FILLER_11_57,VPWR,li1,32.6600,40.8000,1.799857
FILLER_11_54,VPWR,li1,30.8200,40.8000,1.799867
FILLER_11_25,VPWR,li1,17.9400,40.8000,1.799920
FILLER_11_3,VPWR,li1,8.2800,40.8000,1.799915
FILLER_10_253,VPWR,li1,122.8200,40.8000,1.799687
FILLER_10_251,VPWR,li1,121.2100,40.8000,1.799687
FILLER_10_245,VPWR,li1,119.6000,40.8000,1.799687
FILLER_10_233,VPWR,li1,115.4600,40.8000,1.799687
FILLER_10_221,VPWR,li1,109.9400,40.8000,1.799687
FILLER_10_209,VPWR,li1,104.4200,40.8000,1.799687
FILLER_10_197,VPWR,li1,98.9000,40.8000,1.799687
FILLER_10_190,VPWR,li1,94.3000,40.8000,1.799687
FILLER_10_178,VPWR,li1,90.1600,40.8000,1.799687
FILLER_10_168,VPWR,li1,83.0300,40.8000,1.799689
FILLER_10_150,VPWR,li1,74.9800,40.8000,1.799698
FILLER_10_132,VPWR,li1,68.0800,40.8000,1.799715
FILLER_10_120,VPWR,li1,61.4100,40.8000,1.799738
FILLER_10_112,VPWR,li1,58.8800,40.8000,1.799747
FILLER_10_102,VPWR,li1,52.6700,40.8000,1.799766
FILLER_10_94,VPWR,li1,50.6000,40.8000,1.799777
FILLER_10_82,VPWR,li1,43.7000,40.8000,1.799804
FILLER_10_70,VPWR,li1,40.4800,40.8000,1.799819
FILLER_10_58,VPWR,li1,34.9600,40.8000,1.799846
FILLER_10_46,VPWR,li1,29.4400,40.8000,1.799880
FILLER_10_29,VPWR,li1,20.7000,40.8000,1.799923
FILLER_10_27,VPWR,li1,18.1700,40.8000,1.799920
FILLER_10_15,VPWR,li1,15.1800,40.8000,1.799917
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.799915
FILLER_9_249,VPWR,li1,121.9000,35.3600,1.798895
FILLER_9_237,VPWR,li1,117.3000,35.3600,1.798895
FILLER_9_225,VPWR,li1,111.7800,35.3600,1.798895
FILLER_9_223,VPWR,li1,108.3300,35.3600,1.798895
FILLER_9_211,VPWR,li1,105.3400,35.3600,1.798895
FILLER_9_199,VPWR,li1,99.8200,35.3600,1.798895
FILLER_9_187,VPWR,li1,94.3000,35.3600,1.798895
FILLER_9_164,VPWR,li1,81.8800,35.3600,1.798916
FILLER_9_139,VPWR,li1,69.6900,35.3600,1.799027
FILLER_9_133,VPWR,li1,68.0800,35.3600,1.799027
FILLER_9_113,VPWR,li1,58.4200,35.3600,1.799166
FILLER_9_100,VPWR,li1,52.2100,35.3600,1.799238
FILLER_9_83,VPWR,li1,43.9300,35.3600,1.799364
FILLER_9_57,VPWR,li1,33.5800,35.3600,1.799541
FILLER_9_45,VPWR,li1,26.6800,35.3600,1.799681
FILLER_9_37,VPWR,li1,24.3800,35.3600,1.799718
FILLER_9_27,VPWR,li1,18.1700,35.3600,1.799796
FILLER_9_15,VPWR,li1,15.1800,35.3600,1.799796
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.799796
FILLER_8_253,VPWR,li1,122.8200,35.3600,1.798895
FILLER_8_251,VPWR,li1,121.2100,35.3600,1.798895
FILLER_8_245,VPWR,li1,119.6000,35.3600,1.798895
FILLER_8_233,VPWR,li1,115.4600,35.3600,1.798895
FILLER_8_221,VPWR,li1,109.9400,35.3600,1.798895
FILLER_8_209,VPWR,li1,104.4200,35.3600,1.798895
FILLER_8_197,VPWR,li1,98.9000,35.3600,1.798895
FILLER_8_195,VPWR,li1,95.4500,35.3600,1.798895
FILLER_8_187,VPWR,li1,93.3800,35.3600,1.798895
FILLER_8_156,VPWR,li1,77.5100,35.3600,1.798938
FILLER_8_152,VPWR,li1,76.3600,35.3600,1.798948
FILLER_8_138,VPWR,li1,69.4600,35.3600,1.799027
FILLER_8_106,VPWR,li1,54.7400,35.3600,1.799202
FILLER_8_53,VPWR,li1,31.2800,35.3600,1.799585
FILLER_8_29,VPWR,li1,20.7000,35.3600,1.799796
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799796
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.799796
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.799796
FILLER_7_249,VPWR,li1,121.9000,29.9200,1.799403
FILLER_7_237,VPWR,li1,117.3000,29.9200,1.799403
FILLER_7_225,VPWR,li1,111.7800,29.9200,1.799403
FILLER_7_221,VPWR,li1,107.8700,29.9200,1.799403
FILLER_7_209,VPWR,li1,104.4200,29.9200,1.799403
FILLER_7_197,VPWR,li1,98.9000,29.9200,1.799403
FILLER_7_185,VPWR,li1,93.3800,29.9200,1.799403
FILLER_7_137,VPWR,li1,69.9200,29.9200,1.799421
FILLER_7_113,VPWR,li1,59.3400,29.9200,1.799451
FILLER_7_95,VPWR,li1,49.4500,29.9200,1.799507
FILLER_7_57,VPWR,li1,33.1200,29.9200,1.799683
FILLER_7_15,VPWR,li1,13.3400,29.9200,1.799825
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.799825
FILLER_6_253,VPWR,li1,122.8200,29.9200,1.799403
FILLER_6_251,VPWR,li1,121.2100,29.9200,1.799403
FILLER_6_245,VPWR,li1,119.6000,29.9200,1.799403
FILLER_6_233,VPWR,li1,115.4600,29.9200,1.799403
FILLER_6_221,VPWR,li1,109.9400,29.9200,1.799403
FILLER_6_209,VPWR,li1,104.4200,29.9200,1.799403
FILLER_6_197,VPWR,li1,98.9000,29.9200,1.799403
FILLER_6_195,VPWR,li1,95.4500,29.9200,1.799403
FILLER_6_183,VPWR,li1,92.4600,29.9200,1.799403
FILLER_6_171,VPWR,li1,86.9400,29.9200,1.799403
FILLER_6_145,VPWR,li1,72.4500,29.9200,1.799415
FILLER_6_141,VPWR,li1,71.3000,29.9200,1.799415
FILLER_6_136,VPWR,li1,69.0000,29.9200,1.799421
FILLER_6_126,VPWR,li1,63.7100,29.9200,1.799440
FILLER_6_122,VPWR,li1,62.5600,29.9200,1.799440
FILLER_6_98,VPWR,li1,52.4400,29.9200,1.799482
FILLER_6_85,VPWR,li1,45.0800,29.9200,1.799539
FILLER_6_77,VPWR,li1,41.6300,29.9200,1.799566
FILLER_6_69,VPWR,li1,39.1000,29.9200,1.799601
FILLER_6_29,VPWR,li1,19.7800,29.9200,1.799827
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799825
FILLER_6_15,VPWR,li1,15.1800,29.9200,1.799825
FILLER_6_3,VPWR,li1,9.6600,29.9200,1.799825
FILLER_5_249,VPWR,li1,121.9000,24.4800,1.799936
FILLER_5_237,VPWR,li1,117.3000,24.4800,1.799936
FILLER_5_225,VPWR,li1,111.7800,24.4800,1.799936
FILLER_5_223,VPWR,li1,108.3300,24.4800,1.799936
FILLER_5_217,VPWR,li1,106.7200,24.4800,1.799936
FILLER_5_205,VPWR,li1,102.5800,24.4800,1.799936
FILLER_5_193,VPWR,li1,97.0600,24.4800,1.799936
FILLER_5_181,VPWR,li1,91.5400,24.4800,1.799936
FILLER_5_169,VPWR,li1,86.0200,24.4800,1.799936
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799937
FILLER_5_161,VPWR,li1,80.9600,24.4800,1.799937
FILLER_5_149,VPWR,li1,76.8200,24.4800,1.799938
FILLER_5_137,VPWR,li1,71.3000,24.4800,1.799939
FILLER_5_125,VPWR,li1,65.7800,24.4800,1.799941
FILLER_5_113,VPWR,li1,60.2600,24.4800,1.799942
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.799943
FILLER_5_99,VPWR,li1,53.8200,24.4800,1.799944
FILLER_5_88,VPWR,li1,46.4600,24.4800,1.799948
FILLER_5_80,VPWR,li1,44.1600,24.4800,1.799950
FILLER_5_68,VPWR,li1,39.5600,24.4800,1.799953
FILLER_5_52,VPWR,li1,30.3600,24.4800,1.799962
FILLER_5_42,VPWR,li1,25.0700,24.4800,1.799971
FILLER_5_38,VPWR,li1,23.9200,24.4800,1.799971
FILLER_5_21,VPWR,li1,15.4100,24.4800,1.799971
FILLER_5_15,VPWR,li1,13.8000,24.4800,1.799971
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.799971
FILLER_4_253,VPWR,li1,122.8200,24.4800,1.799936
FILLER_4_251,VPWR,li1,121.2100,24.4800,1.799936
FILLER_4_245,VPWR,li1,119.6000,24.4800,1.799936
FILLER_4_233,VPWR,li1,115.4600,24.4800,1.799936
FILLER_4_221,VPWR,li1,109.9400,24.4800,1.799936
FILLER_4_209,VPWR,li1,104.4200,24.4800,1.799936
FILLER_4_197,VPWR,li1,98.9000,24.4800,1.799936
FILLER_4_190,VPWR,li1,94.3000,24.4800,1.799936
FILLER_4_178,VPWR,li1,90.1600,24.4800,1.799936
FILLER_4_165,VPWR,li1,82.3400,24.4800,1.799937
FILLER_4_153,VPWR,li1,78.6600,24.4800,1.799937
FILLER_4_141,VPWR,li1,73.1400,24.4800,1.799939
FILLER_4_137,VPWR,li1,69.2300,24.4800,1.799940
FILLER_4_125,VPWR,li1,65.7800,24.4800,1.799941
FILLER_4_113,VPWR,li1,60.2600,24.4800,1.799942
FILLER_4_103,VPWR,li1,53.1300,24.4800,1.799945
FILLER_4_97,VPWR,li1,51.5200,24.4800,1.799945
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.799948
FILLER_4_72,VPWR,li1,41.4000,24.4800,1.799952
FILLER_4_62,VPWR,li1,34.2700,24.4800,1.799959
FILLER_4_58,VPWR,li1,33.1200,24.4800,1.799959
FILLER_4_41,VPWR,li1,26.2200,24.4800,1.799967
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799974
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799971
FILLER_4_15,VPWR,li1,15.1800,24.4800,1.799971
FILLER_4_3,VPWR,li1,9.6600,24.4800,1.799971
FILLER_3_249,VPWR,li1,121.9000,19.0400,1.799357
FILLER_3_237,VPWR,li1,117.3000,19.0400,1.799357
FILLER_3_225,VPWR,li1,111.7800,19.0400,1.799357
FILLER_3_222,VPWR,li1,108.1000,19.0400,1.799357
FILLER_3_214,VPWR,li1,105.8000,19.0400,1.799357
FILLER_3_202,VPWR,li1,101.2000,19.0400,1.799357
FILLER_3_190,VPWR,li1,95.6800,19.0400,1.799357
FILLER_3_156,VPWR,li1,77.9700,19.0400,1.799379
FILLER_3_148,VPWR,li1,75.4400,19.0400,1.799389
FILLER_3_117,VPWR,li1,59.5700,19.0400,1.799462
FILLER_3_113,VPWR,li1,58.4200,19.0400,1.799476
FILLER_3_78,VPWR,li1,42.3200,19.0400,1.799602
FILLER_3_39,VPWR,li1,25.3000,19.0400,1.799795
FILLER_3_27,VPWR,li1,20.7000,19.0400,1.799864
FILLER_3_15,VPWR,li1,15.1800,19.0400,1.799864
FILLER_3_3,VPWR,li1,9.6600,19.0400,1.799864
FILLER_2_253,VPWR,li1,122.8200,19.0400,1.799357
FILLER_2_251,VPWR,li1,121.2100,19.0400,1.799357
FILLER_2_245,VPWR,li1,119.6000,19.0400,1.799357
FILLER_2_233,VPWR,li1,115.4600,19.0400,1.799357
FILLER_2_221,VPWR,li1,109.9400,19.0400,1.799357
FILLER_2_209,VPWR,li1,104.4200,19.0400,1.799357
FILLER_2_197,VPWR,li1,98.9000,19.0400,1.799357
FILLER_2_193,VPWR,li1,94.9900,19.0400,1.799357
FILLER_2_150,VPWR,li1,74.9800,19.0400,1.799389
FILLER_2_91,VPWR,li1,47.6100,19.0400,1.799553
FILLER_2_85,VPWR,li1,46.0000,19.0400,1.799582
FILLER_2_35,VPWR,li1,21.8500,19.0400,1.799864
FILLER_2_29,VPWR,li1,20.2400,19.0400,1.799864
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799864
FILLER_2_15,VPWR,li1,15.1800,19.0400,1.799864
FILLER_2_3,VPWR,li1,9.6600,19.0400,1.799864
FILLER_1_249,VPWR,li1,121.9000,13.6000,1.799623
FILLER_1_237,VPWR,li1,117.3000,13.6000,1.799623
FILLER_1_225,VPWR,li1,111.7800,13.6000,1.799623
FILLER_1_221,VPWR,li1,107.8700,13.6000,1.799623
FILLER_1_209,VPWR,li1,104.4200,13.6000,1.799623
FILLER_1_197,VPWR,li1,98.9000,13.6000,1.799623
FILLER_1_185,VPWR,li1,93.3800,13.6000,1.799623
FILLER_1_166,VPWR,li1,82.3400,13.6000,1.799628
FILLER_1_156,VPWR,li1,77.5100,13.6000,1.799634
FILLER_1_148,VPWR,li1,75.4400,13.6000,1.799636
FILLER_1_129,VPWR,li1,65.5500,13.6000,1.799657
FILLER_1_108,VPWR,li1,56.1200,13.6000,1.799688
FILLER_1_57,VPWR,li1,32.4300,13.6000,1.799826
FILLER_1_39,VPWR,li1,23.6900,13.6000,1.799897
FILLER_1_27,VPWR,li1,20.7000,13.6000,1.799914
FILLER_1_15,VPWR,li1,15.1800,13.6000,1.799914
FILLER_1_3,VPWR,li1,9.6600,13.6000,1.799914
FILLER_0_253,VPWR,li1,122.8200,13.6000,1.799623
FILLER_0_249,VPWR,li1,120.7500,13.6000,1.799623
FILLER_0_237,VPWR,li1,117.3000,13.6000,1.799623
FILLER_0_225,VPWR,li1,111.7800,13.6000,1.799623
FILLER_0_221,VPWR,li1,107.8700,13.6000,1.799623
FILLER_0_209,VPWR,li1,104.4200,13.6000,1.799623
FILLER_0_197,VPWR,li1,98.9000,13.6000,1.799623
FILLER_0_193,VPWR,li1,94.9900,13.6000,1.799623
FILLER_0_185,VPWR,li1,92.4600,13.6000,1.799623
FILLER_0_162,VPWR,li1,81.4200,13.6000,1.799631
FILLER_0_150,VPWR,li1,77.2800,13.6000,1.799634
FILLER_0_139,VPWR,li1,69.6900,13.6000,1.799648
FILLER_0_133,VPWR,li1,68.0800,13.6000,1.799648
FILLER_0_121,VPWR,li1,61.8700,13.6000,1.799667
FILLER_0_113,VPWR,li1,59.3400,13.6000,1.799674
FILLER_0_111,VPWR,li1,56.8100,13.6000,1.799688
FILLER_0_107,VPWR,li1,55.6600,13.6000,1.799688
FILLER_0_94,VPWR,li1,49.6800,13.6000,1.799712
FILLER_0_76,VPWR,li1,40.9400,13.6000,1.799760
FILLER_0_57,VPWR,li1,32.6600,13.6000,1.799826
FILLER_0_44,VPWR,li1,28.5200,13.6000,1.799855
FILLER_0_37,VPWR,li1,22.7700,13.6000,1.799897
FILLER_0_29,VPWR,li1,19.3200,13.6000,1.799914
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799914
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799914
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799914
clkload15,VPWR,li1,81.6500,111.5200,1.798841
clkbuf_1_1__f_rclk,VPWR,li1,103.9600,100.6400,1.798661
clkbuf_1_0__f_rclk,VPWR,li1,88.7800,111.5200,1.798800
clkbuf_0_rclk,VPWR,li1,95.6800,106.0800,1.798786
clkload14,VPWR,li1,80.7300,106.0800,1.798889
clkload13,VPWR,li1,65.3200,100.6400,1.799042
clkload12,VPWR,li1,94.3000,84.3200,1.798832
clkload11,VPWR,li1,79.3500,84.3200,1.798926
clkload10,VPWR,li1,35.4200,106.0800,1.799452
clkload9,VPWR,li1,23.6900,106.0800,1.799695
clkload8,VPWR,li1,46.0000,84.3200,1.799335
clkload7,VPWR,li1,97.0600,51.6800,1.798101
clkload6,VPWR,li1,81.1900,51.6800,1.798292
clkload5,VPWR,li1,89.9300,35.3600,1.798895
clkload4,VPWR,li1,75.4400,35.3600,1.798948
clkload3,VPWR,li1,50.1400,51.6800,1.798836
clkload2,VPWR,li1,28.7500,51.6800,1.799404
clkload1,VPWR,li1,43.2400,29.9200,1.799566
clkload0,VPWR,li1,34.2700,24.4800,1.799959
clkbuf_4_15_0_wclk,VPWR,li1,78.8900,111.5200,1.798861
clkbuf_4_14_0_wclk,VPWR,li1,66.4700,100.6400,1.799042
clkbuf_4_13_0_wclk,VPWR,li1,91.3100,89.7600,1.799061
clkbuf_4_12_0_wclk,VPWR,li1,77.5100,84.3200,1.798941
clkbuf_4_11_0_wclk,VPWR,li1,45.3100,106.0800,1.799294
clkbuf_4_10_0_wclk,VPWR,li1,21.3900,106.0800,1.799731
clkbuf_4_9_0_wclk,VPWR,li1,39.3300,84.3200,1.799432
clkbuf_4_8_0_wclk,VPWR,li1,25.9900,78.8800,1.799697
clkbuf_4_7_0_wclk,VPWR,li1,95.4500,51.6800,1.798117
clkbuf_4_6_0_wclk,VPWR,li1,85.7900,51.6800,1.798222
clkbuf_4_5_0_wclk,VPWR,li1,85.7900,35.3600,1.798899
clkbuf_4_4_0_wclk,VPWR,li1,72.9100,35.3600,1.798970
clkbuf_4_3_0_wclk,VPWR,li1,43.0100,51.6800,1.799007
clkbuf_4_2_0_wclk,VPWR,li1,25.5300,51.6800,1.799502
clkbuf_4_1_0_wclk,VPWR,li1,48.0700,29.9200,1.799507
clkbuf_4_0_0_wclk,VPWR,li1,34.7300,29.9200,1.799638
clkbuf_0_wclk,VPWR,li1,65.3200,73.4400,1.798805
max_cap23,VPWR,li1,95.6800,62.5600,1.798780
output22,VPWR,li1,78.4300,127.8400,1.799698
output21,VPWR,li1,84.8700,127.8400,1.799692
output20,VPWR,li1,123.0500,73.4400,1.798541
output19,VPWR,li1,81.6500,127.8400,1.799694
output18,VPWR,li1,75.2100,127.8400,1.799705
output17,VPWR,li1,71.9900,127.8400,1.799713
output16,VPWR,li1,88.0900,127.8400,1.799689
output15,VPWR,li1,123.0500,78.8800,1.798972
output14,VPWR,li1,123.0500,51.6800,1.798012
output13,VPWR,li1,123.0500,95.2000,1.799320
input12,VPWR,li1,121.2100,40.8000,1.799687
input11,VPWR,li1,123.0500,51.6800,1.798012
input10,VPWR,li1,8.2800,106.0800,1.799730
input9,VPWR,li1,8.2800,122.4000,1.799883
